NAME	T cells CD8	Monocytes	T cells CD4	NKT cells	B cells	NK cells
CCDC112	24.6761612350628	14.7855257587764	3.45107651280442	17.4652698758225	6.19008693395616	1
CCDC117	8.95491645943022	20.8812411253598	2.18217842382515	1	29.3736572305482	11.612331529237
CCDC120	1	1	1	1	1	10.1381783955186
CCDC127	9.21408496817825	2.78052867657087	18.5870859699207	1	27.5560524439062	1
CCDC138	5.9474357216257	1	2.52998776009792	1	1	1
CCDC141	5.82743531513618	1	2.97989221466784	1	1	1
CCDC142	5.91209609874529	7.19185819937401	7.33611058455323	1	1	20.6421895862156
CCDC15	1	2.18407826643318	5.85988290694777	1	1	1
CCDC150	8.95928492204707	1.7544596107592	3.81411107859249	10.2527480661756	1	1
CCDC151	1	16.7253008914825	1	1	19.5385447242392	1
CCDC157	1.59878303336299	6.22683079355936	13.1150135395039	1	1	1
CCDC180	2.06907736485258	1	2.96317862177008	22.433760875213	7.70465973851828	1
CCDC24	1	5.01437562574477	1	1	8.3542930685788	1
CCDC28B	9.38806462173955	7.87139323512092	10.314629759132	23.0910167911124	11.1755278555075	81.4832305051225
CCDC30	9.65506921659022	4.09963767673196	1	1	1	1
CCDC41	10.1269650526898	2.78997340614796	2.87425966743136	1	7.17188705446692	1
CCDC50	6.56623114651536	16.6354321883455	5.0600233857347	1	90.7772297773352	14.6718482971713
CCDC71	7.11959357829799	7.06464393069475	2.18531161842449	8.03700054888605	18.0068027210884	34.7549196465695
CCDC74A	1	1	5.0600233857347	9.26227774472866	1	1
CCDC78	4.83812331122575	1	3.31493270490627	1	10.0069804098176	1
CCDC82	23.8828557127258	12.5020467111	13.5328682642737	50.6203480444336	14.262599469496	1
CCDC88A	9.80818810028449	61.810704795271	14.7784619299892	11.5971511855354	6.19008693395616	5.408646237
CCDC92	16.8541234195015	6.83405665634607	10.7852360773862	37.2196491665602	1	7.61375661375663
CCHCR1	6.0343600410086	1.58915437494256	6.31583392938278	1	9.78927708196001	12.1088893332445
CCL28	5.68595297770397	1	9.55897271800726	5.54194486078939	23.6095105127051	11.5669149891689
CCL3	186.099381441149	1.59582647388105	3.79248486473203	76.5099338912734	1	198.816513924398
CCL4	884.149884716901	10.9014147414752	20.8692318793467	573.071007453671	23.8162494318417	585.956319074658
CCL5	4584.17014556127	248.070166768196	291.689048356554	4792.24522862747	86.0650169345209	4008.01420585134
CCNG2	5.08150792385672	25.9707616374	7.24349474796144	14.1887370179655	50.359364133896	1
CCP110	17.1469467271549	8.77618847392053	9.17533942287069	1	1	22.3511075571332
CCR1	17.2339523499627	82.1237475887003	3.23270103240095	1	10.0069804098176	32.0350711404889
CCR2	8.19970727455717	86.6812919683784	5.38512925616081	1	1	8.79234947128908
CCR5	41.7775270216786	2.8138453175779	1	7.57064760302776	1	1
CCR6	2.34346484958568	1.37625471541222	12.190330763416	1	90.1119521596758	20.170855473451
CCR7	3.8959152062343	1.35828784272024	227.542735689607	1	226.542482214086	7.26896361493518
CCR9	1	1	4.75457119042434	1	1	1
CD14	16.7335116100104	380.969604830499	8.89663812697736	30.5679215872707	11.9289617486339	29.308082653198
CD160	150.646866840846	1	3.20017161338585	38.0069784932165	1	160.905947612407
CD163	7.67366611898903	126.218544980247	8.14244900291412	4.88379679975144	1	1
CD180	3.69923747353206	6.24175724064458	1	1	139.587332616682	1
CD19	1	1.35828784272024	1	1	93.5737215674529	1
CD1C	8.47488961648505	7.70315176878573	1	1	42.7533434772516	1
CD1D	7.57428504051265	73.0875357876783	8.19964510138258	8.35975977744086	12.0750617735393	7.81328863815986
CD2	799.138171535631	19.3069233509887	276.029723539958	802.338687879854	6.19008693395616	299.660654458763
CD200	1	1	1	1	44.8550479446661	1
CD200R1	2.06518052679568	2.95347931753697	15.1208432592647	1	1	1
CD22	2.15520396281168	1.83001866556503	1	1	209.175468864185	13.9093889986187
CD226	8.43065889266243	3.17376267139524	5.56183815837963	30.2037252840457	1	24.9126752493551
CD244	36.6340241023049	13.093028656517	1	36.0969859419028	1	48.4202385368451
CD247	173.870917297524	5.10419967500323	122.132518793816	286.457081070757	1	915.105187586157
CD27	82.7605553633385	6.8121004637013	190.276654023368	5.88782442934649	117.832130852603	17.0155523088923
CD28	6.59685603365098	1	44.1959953608679	1	1	1
CD300C	1	17.6220468747175	1	1	1	9.39271176909971
CD300E	12.9942005112805	92.2972390141299	6.30470208793074	4.88379679975144	1	1
CD300LB	1.54498882772903	17.2828924493095	1	1	1	1
CD300LF	5.5614064678547	58.4568130956676	1	1	1	11.5278672646495
CD302	15.6387803883194	218.030538342651	1	13.6554180288494	1	1
CD320	27.0151568769574	2.88512270779338	35.3558849734979	136.746264893409	27.9111342782672	53.9432405737203
CD33	8.4037741804906	90.5284688060915	4.80493071199998	5.07659099154922	1	9.81729247400001
CD36	35.9557249518431	420.039944570404	18.4350247635368	9.96441542089571	18.0848336064306	30.5897292465917
CD37	454.159306560864	560.469452353937	459.082295078347	525.032332076788	2260.28182131603	414.878803523953
CD38	10.8229435157121	6.19421474509679	2.6120763866275	13.1647101757801	1	48.3788357291498
CD3D	858.907634429123	31.1277903940966	536.257216740041	1152.92963961778	31.7112454786319	45.9454253511743
CD3E	607.817678301994	7.37946877070191	402.031933950276	527.628423697644	26.1572327044025	38.0021468116913
CD3G	362.64313949876	7.4151527144917	240.846366173215	370.394462114412	1	70.6011805747767
CD4	16.5807738447384	135.494084962288	48.724383578215	56.700983948247	6.19008693395616	5.408646237
CD40	2.61905311092218	7.54866853661352	1	1	142.080367016746	1
CD40LG	3.94507765882461	3.61684089676682	65.2002185221606	30.7849436947673	1	1
CD5	33.3568230636696	2.35691117561526	42.8302623365882	70.5459909468731	1	1
CD6	95.1556648824618	5.04649648507195	65.5760983267212	274.548499026924	18.0068027210884	38.3101141979695
CD68	12.9586081142221	248.285616976891	13.2159800743226	8.03700054888605	21.7603477358246	12.2219348751599
CD69	163.890485405712	4.64774599347945	92.5650506303261	60.8529003167946	50.8027344064646	94.8179300188569
CD7	424.22668092667	13.184696820061	332.893487177404	156.089962504825	22.680216802168	1333.725630771
CD70	15.1971893001324	1	7.48622845896821	34.3289401804711	46.1214896793922	11.673497705198
CD72	8.25750197033269	5.73500528291893	1	1	117.168740385571	1
CD74	1192.28559449717	1759.82443462188	299.150015716631	474.20993282719	8078.641366436	536.117067974462
CD79A	7.29594705576937	4.21199718659044	12.6427209505124	6.7093267561889	1325.40276343438	10.7465886939571
CD79B	11.0312398620209	11.8910378244456	40.2453113069227	1	888.064882689895	17.0960612938014
CD82	10.038873072331	17.6600150612299	38.8865891894893	7.57064760302776	85.2346796282686	1
CD83	6.91552081679664	3.02057667166123	1	1	47.0998687905457	1
CD84	85.1469749353665	32.9583104186512	78.1203383239604	35.9278405944889	23.0671755378359	1
CD8A	597.896040196748	12.1036196564381	73.1857697847989	316.514748795346	8.5258701787394	108.965240611724
CD8B	567.191224657067	10.923900977162	100.959434623435	103.099839608973	11.1755278555075	1
CD9	12.6555283828415	92.4966169556693	5.39557289408447	15.1735914628903	6.19008693395616	1
CD93	36.8815347596605	240.853320762206	3.63850850391291	5.88782442934649	1	1
CD99L2	3.40277183759185	7.2321549906347	5.19952054554552	1	1	9.39271176909971
CDA	6.86800611570185	198.096118092825	3.52232255460828	8.05736224028907	22.680216802168	23.043231185
CDC14A	6.78846504768148	4.50976736714906	32.1923018528207	20.22391801734	8.642338555598	14.6718482971713
CDC42EP2	2.99730762931569	18.9622104108157	6.30470208793074	1	1	1
CDCA7	15.3301283957487	1.9014888990657	17.0337620549327	17.2617879677397	1	6.27442851567033
CDCA7L	1	6.18742412274494	6.2986454133316	16.8370557022476	56.9311679869324	1
CDCA8	5.97530364092502	1	3.52232255460828	1	1	1
CDK14	1	1.33809323529531	1	1	28.5813924815888	1
CDK2AP1	1.67072230084578	20.6206144292956	1	5.88782442934649	1	1
CDK5	10.131492152649	14.661909347049	2.33118568709149	8.50469043151971	1	39.7346071837829
CDK5RAP2	17.2474043170608	9.39019731808605	4.20346117769112	24.6036784603839	26.0584742429728	1
CDKAL1	9.83559957701915	5.07686199158379	19.6012608267881	8.63387915569297	1	1
CDKN3	1	1	3.13473599719922	6.71735675162659	1	1
CDO1	1	1	11.9767490817822	1	1	1
CDR2	11.499521744544	5.70089096255	10.7563679466705	1	1	1
CEACAM1	5.94876875784014	1	15.503152159081	7.57064760302776	1	1
CEBPA	7.49084131770104	38.762152984622	1	7.16226475554295	1	11.5278672646495
CEBPD	52.8191104586882	245.835475501193	18.767285324833	40.782104114356	8.69526741054252	263.924844891993
CENPM	11.9153755192383	1.93478389798016	18.5732837514546	6.00312695434646	29.1426601821129	1
CENPQ	3.03422378088969	3.73739422364623	2.61498708010336	28.2959442006941	11.498080016754	1
CENPT	26.1692343482277	13.3657691562602	5.03186788375319	14.4332864214174	1	5.408646237
CEP152	15.3993390172486	10.7799715324902	3.47139361886168	1	9.17828664894704	1
CEP170	7.80282439190612	34.4640280812104	5.74662126526348	1	22.8579234972678	1
CEP192	5.21448737656022	9.67263990546993	3.82848625072834	23.7156723278947	7.17951490807972	10.1381783955186
CEP44	14.7951096473651	9.7226083174344	6.98457444391674	21.1238184222719	1	1
CEP78	47.2896805132736	7.20924684496354	11.4577305952125	124.982755482272	1	197.962377438073
CEP97	5.41365655618871	5.08018889678874	4.1822405519278	1	22.680216802168	1
CERCAM	5.77868327100703	1.55339148740011	1	8.76759359950288	1	1
CES1	10.3292305190471	78.871310811224	4.55702262977797	72.3974748295668	1	33.530921891546
CES4A	3.29787859847788	3.55019372472397	15.8946432636854	13.0803585450416	1	1
CFD	21.1122338690078	404.127093388905	40.5101388884744	18.4286905601172	1	29.122275654546
CFH	10.8499053748298	1	6.00723266941137	14.7931379659005	1	1
CFP	41.7876481881046	356.737972746763	40.417008298693	19.6699511807296	9.298755186722	57.2785929418583
CH25H	1	1.7398868565019	9.48133258697607	1	1	1
CHAC2	3.51844762888156	1	8.35593246136348	1	11.5596620908131	1
CHCHD4	7.49997854834945	8.51535433166813	6.62413880374567	28.5459627404654	11.5596620908131	1
CHCHD6	7.73761752077686	1.46112061531935	6.06721249557396	1	14.3155792276964	22.1338299783378
CHD7	3.51844762888156	3.28905629095566	16.9334883757233	10.4061873900652	60.0697219650319	25.3453460023693
CHI3L2	25.6974470161416	1.33809323529531	6.47746248276296	6.68404658644583	36.5453474453276	13.8289009480558
CHIC1	6.0009417238333	3.29440715069524	1	9.12195934147154	1	1
CHP1	22.761214844462	147.273486454251	12.2514882319446	48.9300789254258	1	23.6235684524474
CHST11	25.4751941464105	39.5685349863219	3.62718187454681	15.6038893385859	1	49.20523511743
CHST12	199.068142756326	11.5051553451744	25.1619943703248	240.546961027927	34.3085128793698	387.254191722237
CHST13	1.79663247520083	13.9676803744612	1	1	1	1
CHST15	1	48.9108011077486	1	1	1	5.408646237
CHST2	1.65623170754115	5.51749194881011	3.13473599719922	1	9.89284126278345	97.634410753385
CIAPIN1	13.415871685841	6.89440206827632	12.5345862800486	23.1745966320114	7.70465973851828	60.4456817582542
CIITA	5.61262992640719	9.75347300394727	1	8.63387915569297	16.7497490247692	1
CISH	51.2631966913768	13.7920633280336	114.428360201543	12.6596180229464	1	27.4956639764627
CKAP4	9.76889315658192	80.7139977211166	7.40689438232549	5.88782442934649	12.8063754427391	5.408646237
CLCF1	7.7652563731872	1	4.21657177779922	24.1281661870919	1	17.0960612938014
CLDND2	8.33061317565791	2.41231595750433	8.50563076975394	31.2920098870468	1	13.9093889986187
CLEC10A	13.4865600567518	15.8839379456108	1	1	1	1
CLEC11A	3.11033136752785	18.9312057091924	1	1	6.19008693395616	1
CLEC12A	17.4834035461141	186.866983089094	11.6094041758615	6.7093267561889	1	9.81729247400001
CLEC1B	1.79663247520083	26.173916191016	1	1	1	1
CLEC4A	12.312771741496	154.326190397565	5.06405185418901	15.6634732880395	6.5540127742294	25.2074069502177
CLEC4D	3.34781858058939	45.145677621283	1	1	1	1
CLEC4E	9.66768250137273	196.071378294883	9.75452538954162	9.04427569341657	1	28.8223357723367
CLEC5A	1	15.9007495706692	1	1	1	1
CLEC7A	23.2775106373424	278.614331872771	17.7049964986982	13.2297729746477	1	20.7226776367786
CLECL1	38.5923080214701	18.2370685852024	4.81224800001335	29.3438963093203	68.4252093160483	1
CLIC3	135.155857696207	6.71954724291789	6.63987699936407	118.037488452081	68.47113014143	628.620431780263
CLIC4	1.91557652022325	20.143344086457	3.31816327287564	1	24.4689808299176	1
CLIP4	23.5021453161601	20.4202556169913	5.26072989162666	34.3491056820361	1	5.408646237
CLSTN3	23.0600356230903	1.59517680619793	1	25.9700508145943	1	47.502738540264
CLU	34.3597071521441	210.921472522846	10.9038818115655	22.2845180275915	1	55.6873931886852
CLUAP1	19.186117149329	2.5664461100904	30.5274448774533	1	8.43356253484484	1
CLUH	12.0656428373057	7.02544559401849	8.52661592934998	31.64067900927	1	15.4959049068638
CLYBL	11.3334548819389	2.41624114702624	12.6957718311531	1	1	1
CMC1	1304.99741921237	20.2991068867605	27.3243246527889	116.023635224926	8.9744816586922	903.157176830928
CMTM2	1	22.0247615168771	1	1	1	1
CMTM5	2.45286418274198	55.1726356287279	3.62718187454681	1	1	1
CNFN	1	6.99312401302404	1	1	53.3343719345974	1
CNPY4	4.67103152314768	1	14.5655426577376	15.6421762557917	1	1
CNR2	3.91723795910032	1.94132619682566	3.66756296782386	1	41.6702296110102	29.2941459412048
COBLL1	1	1	1	1	22.9145780176621	11.5669149891689
COCH	2.65389856970852	6.42121908727029	1	1	26.6562993752332	21.2167232734918
COG7	7.7573622760441	5.61775831452578	1	13.1647101757801	9.298755186722	1
COG8	11.5522618137992	6.27000052320847	9.71462433744176	1	25.1915612181299	7.26896361493518
COL18A1	4.34558294218269	2.39432263059685	7.52529293229552	1	1	1
COL19A1	1	1	1	1	38.427504750695	1
COL4A3	1	1	1	1	8.5258701787394	1
COL4A4	1	1	1	1	27.5869059488202	1
COL6A2	26.9195584573563	1.52963156180403	3.82848625072834	25.5565530285018	1	28.3436965943426
COL6A3	1	2.12142070546334	3.26444147551007	8.05736224028907	1	10.7465886939571
COMTD1	18.5996364199044	21.4048641547366	13.5919915288317	42.1454393761961	1	86.4470113172997
COPRS	4.01261435742333	8.6871880023957	1	22.8397123853572	9.17828664894704	1
COQ10A	6.45622200755247	1	2.56731459452005	1	24.3726909769775	21.2167232734918
COQ3	12.4609163973812	1	3.44952748614792	1	1	6.27442851567033
COQ5	19.9370860999282	12.8041876992595	12.6342911010037	35.288580225937	9.16229677197072	1
COQ6	1	4.59789374478127	4.37775075577173	1	24.7037037037037	12.1590952205595
CORO1C	11.2935260309387	79.7217680065614	4.63432319735123	17.7343336008073	70.0331786460428	9.39271176909971
CPM	7.95619972432924	32.6853718105552	8.05148997983274	1	1	1
CPNE2	1.59878303336299	11.875956059131	11.3699923598797	1	1	1
CPNE5	3.03373560623625	4.60768119261882	1	1	42.8927441846719	1
CPPED1	10.6262641797074	83.7982764291409	1	17.0975949323031	1	1
CPT1B	5.21187046752162	1	1	1	1	1
CPVL	16.5452702480081	162.092399353052	8.35943479540771	4.88379679975144	1	14.225938711
CR1	2.38677405844975	30.5785330491036	3.09323257907186	1	15.3357789839782	1
CRADD	14.2469532170892	3.53397097234091	4.88224729942631	25.4673315915417	12.8518518518518	1
CRAMP1L	8.58259418809288	3.54707764314143	3.20017161338585	8.50469043151971	1	47.0444536259503
CRB1	1	1	9.32462742673927	1	1	1
CREB3L2	17.9433511586856	16.1333624717995	1	28.5222690926353	9.298755186722	50.5131497689316
CREB3L4	3.10130827453172	4.83816004003206	2.583320666768	1	24.8084271697717	1
CREB5	10.9444899052432	109.003281047582	1	10.775648858693	9.45844787481496	1
CREG1	13.3481107277186	69.5842964885426	11.0587389814567	8.06349374527629	8.5258701787394	5.408646237
CRIP2	3.21789486291192	1	18.1429377998413	1	13.9083058428082	1
CRISPLD2	11.0223682743338	103.948894400118	10.4573817078204	1	1	1
CRTAM	25.9118990411369	6.72334427438564	1	1	1	1
CRTAP	41.5504209625246	182.957183840984	21.0175070104662	19.6612742822429	19.3918206623978	9.81729247400001
CRY1	13.9804314625859	3.62046710317735	3.22161004523198	9.12195934147154	1	31.4744867889792
CRY2	11.1561558205954	5.54217317754728	1	19.6654261900548	14.2934529744101	1
CRYM.AS1	1	4.79300740037402	3.06681602857166	1	11.5596620908131	1
CSF1	10.7026347215066	1	1	1	1	1
CSF1R	5.14692636677696	59.1166222858215	1	5.88782442934649	1	1
CSF2RA	10.4322716669412	62.9588057406748	1	1	16.5702608018684	5.408646237
CSF2RB	4.85028938847139	50.3488059610354	5.10619788587123	1	1	5.408646237
CSF3R	17.8529546827344	253.647335397736	13.3563498010076	12.6513903992543	1	5.408646237
CSGALNACT1	1.67802034332238	4.47316057808299	21.9180314290459	29.3101355336739	27.5869059488202	7.26896361493518
CSMD2	3.35994883630923	1.9014888990657	12.013911316789	1	1	13.0957011877979
CSRNP2	12.5715313349019	5.91266680456111	5.09046840468921	1	6.19008693395616	9.69209975053674
CSRP2BP	4.23673306428075	3.27291229913856	1	1	1	15.8683408418454
CST3	310.825320027776	2816.65605467209	127.355975245124	153.477494023223	186.420348080285	150.242823221008
CST7	820.703579983728	25.0146322361644	40.8961696477911	1116.80116147826	12.3696018420359	1305.8726574304
CSTA	51.4711878480631	708.399082712409	26.8109835948794	29.5157131382817	1	55.5555671654998
CTA.221G9.11	1	1	3.66756296782386	1	1	14.6718482971713
CTA.250D10.23	1	1	1	1	95.9734892870927	1
CTAGE5	12.7822125262893	7.36858933143152	4.67738993571922	7.68225860340795	1	28.8498787142927
CTB.113I20.2	4.02555382762815	1.50747382069428	1	1	1	1
CTB.133G6.1	11.8902733101932	1	14.5770512007092	1	25.8394271609261	1
CTB.152G17.6	1	1	2.91974690056863	9.54299261031139	1	1
CTB.55O6.12	1	18.466576541755	1	8.65304170142422	1	1
CTB.58E17.1	3.09507447989776	1	8.03123256304788	18.5061653292032	1	24.1475041073532
CTB.61M7.2	4.45404493672123	27.9316686749238	1	1	1	1
CTBP1.AS2	6.5239548509732	1	12.0488718570132	9.27910519431061	15.7085861371576	26.4200666005745
CTBP2	10.7816140771814	54.5862150970106	1	29.1380530881094	1	127.773436305825
CTC.246B18.10	2.38677405844975	19.5833948540518	6.42093565349379	1	1	1
CTC.297N7.8	6.14429157991009	3.00667005480163	4.27638968068306	20.8448497128007	1	1
CTC.428G20.3	1	5.87278883896847	1	1	8.3542930685788	1
CTC.487M23.8	4.56974569131695	1	1	1	1	1
CTC.523E23.11	18.8860759815258	1	21.7953852645295	9.39595315058142	1	38.9152329851673
CTD.2001C12.1	1	1	1	1	1	12.1088893332445
CTD.2020K17.4	5.5400323527071	1	10.0239945445343	1	1	1
CTD.2196E14.4	1	1.62840872457537	4.47724490931345	1	1	1
CTD.2201E18.5	6.15673338504886	2.40231606521331	1	1	1	1
CTD.2288F12.1	1	1	1	1	1	12.1088893332445
CTD.2547L24.3	6.96041080582675	1	1	1	1	1
CTD.3076O17.2	6.4984386455991	2.06274330179465	4.94001036614866	1	23.957551365527	1
CTD.3138F19.1	1	1	1	1	1	12.1088893332445
CTD.3195I5.1	6.12478930918159	5.29385431313002	1	9.04427569341657	1	1
CTLA4	1	1	3.97160924527068	1	1	1
CTNNA1	17.4521488121744	48.4310626890493	5.69399790311848	8.15466233571107	1	1
CTSH	16.9746412726463	174.52039338969	19.3260299499782	30.2030124477628	194.935575314689	19.9045511438638
CTSS	298.616607046878	2935.12018136444	242.355502738235	206.020067660977	402.528855789907	176.224520946078
CTSW	592.449917990714	17.4308906428252	85.7772907308913	848.843997864582	1	1359.30283710397
CTTN	3.07078048303493	25.2703134169575	8.51911971823815	8.50469043151971	1	1
CTU1	4.89682242338854	5.19843541464688	2.85482644388964	1	8.642338555598	13.9093889986187
CX3CR1	70.329467664657	52.4522698483673	4.80121182633023	227.157037186214	1	228.333101494715
CXCL16	3.08463518849615	25.0157269254862	1	1	1	5.408646237
CXCR1	1	6.89107626942053	1	15.2293964610681	1	29.122275654546
CXCR3	59.7712625553171	2.18824822505421	8.67444806245303	69.2136214423637	37.330608537693	14.66714028477
CXCR5	1	1	1	1	47.8060640037531	1
CXCR6	48.2519840911947	1	2.9146891119289	1	1	1
CXorf21	1.59878303336299	14.2953865537564	1	1	32.0989281580291	16.5175355702445
CXorf23	13.508268486324	5.65253581155908	7.5515402535729	1	1	29.2941459412048
CXorf40B	19.5504967416022	5.6796560251143	3.84718584151424	28.7863312518671	15.9142431021626	5.408646237
