NAME	Cluster 1	Cluster 2	Cluster 3	Cluster 4	Cluster 5	Cluster 6	Cluster 7	Cluster 8
C12orf23	10.8794704603833	1	15.2207053469852	16.8229498296145	1	1	32.5556958030925	12.637108411302
C12orf29	1	1	37.4524051861256	32.1110785110005	18.8062678062678	10.318622334874	1	34.5805905673484
C12orf42	1	1	1	1	1	1	1	27.6406948561505
C12orf60	1	1	1	21.112694028132	1	1	1	16.7262376549034
C12orf65	4.95726157499011	1	73.9439946542575	25.8047080780867	13.8205128205128	12.6680668346868	40.1389432485323	1
C12orf76	12.1309997708875	1	1	8.67856080820997	1	65.7782947817914	29.5306704707561	16.1894888736994
C14orf1	17.3687430389241	1	27.9525979769575	22.3160778752079	52.3983943696863	14.504753673293	70.8609094543695	1
C14orf64	16.2014313320809	1	36.5821235411329	36.7276775141822	40.991660143159	1	1	14.2569731678863
C14orf93	1	1	1	1	1	12.5548160473285	29.8184438040346	20.4721110689215
C15orf39	88.781685963527	77.273424856609	1	9.0051232788985	1	56.8380071199807	1	14.9440842222687
C16orf70	20.1758945273365	46.9787633998883	1	6.0673963717442	1	1	1	1
C16orf74	17.2631126797398	1	1	22.4949384684304	1	22.1255703904005	1	59.9163609548334
C16orf98	4.95726157499011	1	1	1	1	1	29.5306704707561	21.6135385346479
C17orf75	8.6057195010648	1	1	4.81606563632893	1	1	1	27.1689324979126
C18orf25	1	1	1	28.7409255111148	18.1232876712329	9.06191551112544	1	11.5984971331065
C19orf12	7.46029098541192	1	51.9160767025401	13.7780361474848	18.8062678062678	16.1607034566404	1	1
C19orf33	16.5507080065603	1	1	1	1	74.6127031731311	1	1
C19orf38	174.68064894828	158.697214062299	1	1	1	74.4880470522932	1	26.8097819073429
C19orf48	4.24485690181063	18.3801206180371	13.9198966408269	13.4244639367899	1	1	29.8184438040346	36.5101026241966
C19orf55	4.53281989684166	1	1	9.16193274567417	18.8062678062678	1	1	14.9440842222687
C19orf59	80.270004875664	90.6275956240021	1	1	1	77.2342034214614	1	1
C19orf66	9.6236633321835	18.495057646215	92.1406286499136	36.0368216006211	141.758949992677	27.1559068176326	257.245311419254	36.162801510024
C19orf68	1	18.3801206180371	1	4.86249517188103	21.8125208125208	1	1	1
C19orf83	1	1	35.7580590045744	1	1	9.06191551112544	41.1445202729827	1
C1QB	13.4880000574327	1	1	1	37.1198928428906	10.318622334874	1	1
C1orf186	1	1	1	1	1	1	1	41.5054550260467
C1orf21	4.24485690181063	1	70.9162935958012	1	103.522464020351	1	107.60483001965	1
C1orf216	1	1	34.4365466484753	14.3295560904508	15.6575984990619	1	1	1
C1orf228	82.9144739560562	53.929014573025	1	53.1556901162764	1	67.12326776146	1	16.7262376549034
C20orf112	12.6686114352392	16.653861807708	1	19.81109782069	21.3252032520325	1	40.1389432485323	16.1894888736994
C21orf49	1	1	1	9.16193274567417	22.2152070604209	1	1	14.9440842222687
C21orf59	15.0524916830819	22.8765723786397	12.2979031091829	1	37.1123984135	24.8805981037464	173.76640018011	39.9418628114062
C21orf62	1	1	1	34.464193768449	1	1	29.5306704707561	10.4934305460621
C22orf29	11.4975855553223	16.2040381925439	1	14.292303183607	1	1	1	1
C2orf42	1	22.2734273618823	1	1	1	1	1	1
C2orf43	5.70013160368491	1	10.4977585289872	1	1	1	1	29.7492875139708
C2orf69	9.4717045069468	1	13.1583503550238	9.0051232788985	16.3073720303698	22.1255703904005	1	56.9969324689159
C3AR1	12.0643947776057	49.3048078436362	1	33.2893122376493	25.6159905474596	90.512576085498	31.7219662058372	1
C3orf49	1	1	1	1	1	1	1	16.1894888736994
C4orf32	9.8904694167852	16.2040381925439	1	27.3231265258014	1	34.8961922761043	1	1
C5AR1	51.9706244101951	72.3669743093913	1	1	1	63.5922735450595	1	1
C5orf28	1	1	45.0768317115929	8.12098554439934	21.8125208125208	1	52.2557662737058	1
C5orf45	8.6057195010648	1	27.1429731483633	29.7247194382694	1	1	1	8.34748458865109
C5orf51	25.7464390335919	25.9575721273834	1	1	1	1	1	1
C6orf136	5.30811649146993	1	1	17.0508770880246	25.6159905474596	1	1	1
C6orf203	13.4161907126893	1	1	6.0673963717442	30.9580987064129	1	32.5556958030925	1
C6orf25	13.370113805047	118.159327283897	1	8.3518600205852	1	235.307201800931	28.9642058165548	1
C7orf31	1	1	14.1898280046428	1	1	9.06191551112544	1	29.9832108227897
C7orf43	11.5507491031863	1	1	22.3675213675214	1	1	1	26.8097819073429
C8orf76	22.763503419895	22.9934899269816	26.5595033343091	7.86577411603157	18.1232876712329	1	41.1445202729827	1
C9orf114	11.4401367981986	1	28.2283967424936	16.0304208287952	1	12.5548160473285	1	53.9806840706384
C9orf156	13.3258594444913	1	1	1	1	1	1	1
C9orf37	15.3092516794163	1	1	9.0051232788985	16.2961331375428	1	1	1
C9orf64	9.4717045069468	1	1	1	16.3073720303698	27.5152033430869	1	1
C9orf72	32.2739186336872	98.3305128905017	1	4.86249517188103	17.4430413049198	72.6069732890245	1	1
C9orf91	1	1	1	1	1	22.1255703904005	1	1
CA11	20.8289358295546	1	1	28.394125678472	1	1	1	10.7360555344608
CA2	9.2413611907488	82.5641559896913	17.8078526287482	6.0673963717442	32.7391744424626	36.6875461592729	1	1
CA5B	13.5809249071736	1	35.6202779408886	22.8866272707376	30.9574761000411	1	69.1087260895375	1
CABIN1	22.618229667206	26.3678335870117	17.8078526287482	29.0296486001848	19.9623786407767	10.318622334874	92.8720008876755	16.1894888736994
CACNA2D2	1	1	1	1	22.2152070604209	1	28.9642058165548	1
CACNA2D3	57.0958370694736	21.5761316872428	1	1	1	12.6680668346868	1	1
CACNA2D4	29.9755592293475	32.1085120168395	12.8035882908404	4.86249517188103	1	59.675659646595	1	1
CACTIN	1	1	12.5740740740741	1	1	16.4549950544016	1	18.7550513120983
CAMK4	1	1	31.0369093542145	67.2534453980367	37.1160066881113	1	1	1
CAMKK2	51.5327806399781	23.8060572888159	15.2207053469852	1	1	23.6238912799978	1	1
CAMKMT	4.95726157499011	18.3801206180371	1	22.4845848103985	1	1	40.1389432485323	1
CAPG	167.059806190607	124.085471984225	1	21.0239775584112	1	94.074471881213	1	130.658692134194
CAPN12	1	1	28.2283967424936	6.0673963717442	1	1	61.7159674055972	21.9268501951429
CAPS	1	1	1	1	1	1	1	45.6998715612324
CARD11	1	1	40.775152212552	23.4374502331831	16.2476213710661	1	32.5556958030925	29.3535484452048
CARD9	24.0191124165838	25.9575721273834	1	1	1	33.680386437729	1	1
CARKD	5.70854129390715	1	1	1	51.173099893713	30.1239515377446	1	1
CARNS1	1	1	1	1	30.9052198701281	1	1	1
CARS2	66.8487672742796	203.675670093018	28.5101698245128	10.7747572033343	1	43.7263636531111	1	24.934679320787
CASC7	9.57189867817771	1	47.9404982269023	8.70712909441233	1	45.3228228389345	79.2778864970646	16.1894888736994
CASP10	18.9714719594659	1	1	19.3744236778572	21.3252032520325	24.3361336693736	84.271701558994	11.5867157890279
CASP2	48.5381502299613	24.6961209450013	13.1583503550238	28.8943077364551	18.1232876712329	51.2495219281451	112.948451541912	1
CBX4	14.5135135135135	87.0992809993029	10.1615362063911	1	18.8062678062678	53.5248306420315	1	1
CBX5	21.9016104071805	1	1	45.798375280391	1	12.6680668346868	28.9642058165548	63.978021453138
CBX7	1	1	12.3936742320664	16.1860288534548	72.0583814317968	1	32.5556958030925	1
CC2D1A	1	1	22.4453412378376	1	16.7908034360788	1	40.7298371076679	1
CC2D1B	5.30811649146993	1	17.0071712127033	1	18.1232876712329	10.318622334874	32.5556958030925	26.6758032710609
CCAR2	22.2111616779356	1	1	10.3031909945111	19.9623786407767	1	41.1445202729827	12.637108411302
CCDC101	12.8633397332078	1	1	21.2787137650221	37.6033242485996	1	29.5306704707561	12.637108411302
CCDC104	1	1	10.4977585289872	25.0766453857136	17.5431445209106	1	32.5556958030925	16.7262376549034
CCDC126	4.24485690181063	1	35.5573493721642	7.48887158523133	15.6575984990619	9.06191551112544	1	1
CCDC127	1	1	1	17.3568697813767	1	1	1	17.4545874567592
CCDC132	9.6236633321835	1	11.4611264540966	1	1	1	1	1
CCDC153	4.24485690181063	22.8765723786397	1	1	1	1	1	1
CCDC18	30.4765034829082	1	1	20.6780026306748	1	1	1	8.34748458865109
CCDC28B	1	1	14.1482065846219	9.88346200807313	36.4701193115827	1	184.813648061009	1
CCDC30	4.21543408360129	1	18.7910617705665	1	1	12.5548160473285	1	1
CCDC40	1	1	1	15.2755174875089	21.8125208125208	1	27.3157894736842	1
CCDC50	38.7514331372927	1	1	12.6387337057728	1	1	1	60.70779396626
CCDC51	5.30811649146993	1	13.6993802702428	1	18.8062678062678	1	1	1
CCDC6	12.6686114352392	25.9072206032529	1	1	1	84.346931308805	29.5306704707561	1
CCDC71	1	1	37.4011569170795	8.12098554439934	1	12.5548160473285	68.6696137192884	1
CCDC71L	14.5135135135135	1	14.1898280046428	1	1	1	1	1
CCDC88A	78.4801409149973	84.809601851649	1	14.4898151895319	1	83.6021655863683	1	1
CCDC92	1	1	26.5499865670672	21.6019864547973	37.1160066881113	24.3361336693736	1	1
CCHCR1	1	1	1	1	18.8062678062678	1	1	25.4075093198401
CCL28	1	1	14.2527565733673	8.12098554439934	1	1	1	39.6478029924888
CCL3	4.21543408360129	1	129.144929597442	9.0051232788985	97.8044080099451	15.5619757688724	1138.34904722538	1
CCL4	29.1359515680018	1	968.879743641495	11.5418511490618	518.617879194689	23.2736992159657	981.650692493523	32.036705123491
CCL5	104.136313294144	219.20127876078	4817.46437057125	182.062911686313	4653.04063842054	293.294769517265	4624.61066383242	115.330583641227
CCNB1IP1	12.0857932901222	1	25.9074074074074	23.9888540150661	74.5310539248235	14.504753673293	1	14.2569731678863
CCNG2	14.3237949358684	24.2498663132687	1	1	1	56.8377432057312	1	57.6126555715154
CCNY	65.6613131500631	205.491722035236	21.9651244972315	20.9786867747632	1	160.106793264904	29.8184438040346	34.1663472741044
CCP110	11.5507491031863	1	36.4498953725972	5.189710072063	1	22.1255703904005	29.8184438040346	1
CCR1	74.4882866130257	144.079794926421	24.5817081406295	1	1	112.068137988133	1	1
CCR2	87.9389555540119	88.988280338859	1	8.1301247771836	1	69.4209490184339	1	1
CCR5	4.24485690181063	1	79.2834919584542	1	1	1	1	1
CCR6	5.30811649146993	1	1	31.4202950358741	1	1	31.7219662058372	105.37925045686
CCR7	1	1	1	348.649120602368	1	1	1	186.467487655306
CD14	408.549814231676	423.698081094543	1	1	18.1232876712329	243.811539054255	29.8184438040346	1
CD160	1	1	169.826741616976	1	65.5393531252891	1	200.903690864795	1
CD163	57.9794491618317	87.9349256238747	1	1	1	134.419681416412	1	22.1734315780559
CD180	8.9145231499802	1	1	1	1	1	1	150.670348101498
CD19	1	1	1	1	1	1	1	127.030858469929
CD1C	38.1029738688942	1	1	1	1	10.318622334874	1	28.5387701644636
CD1D	74.9542941359954	79.3541839199225	1	1	1	55.4910580378112	1	7.61191996932071
CD2	32.9858704589863	28.9524807826694	801.144795884002	334.127381013763	965.480963335725	42.8598636375138	300.166992111545	1
CD200	1	1	1	1	1	1	1	47.6982960047738
CD22	5.70013160368491	1	1	1	1	1	1	257.992859814625
CD244	8.82996846777969	1	36.0286686290969	1	21.3252032520325	24.109632094657	31.5250305250305	1
CD247	23.433507778775	1	166.312269628003	171.208580965332	343.102382619526	1	694.254459324598	11.4634250975714
CD27	4.24485690181063	1	56.6140882691918	253.289411119331	1	24.3361336693736	29.5306704707561	119.971499615173
CD28	1	1	1	91.9121594111841	1	1	1	1
CD300A	87.2633170184806	18.495057646215	62.8414628320317	15.2755174875089	135.350715844211	51.1593269713854	273.857451405675	11.1230968577907
CD300C	30.3309080320121	41.6299869313058	1	1	1	12.5548160473285	1	1
CD300E	82.2986685832241	85.2071531564408	13.1583503550238	1	1	232.077200585081	1	1
CD300LF	64.0066267585378	33.6237885430681	1	1	1	66.0022298329528	1	1
CD302	226.893858514668	160.734117318686	1	1	1	180.013808653637	1	1
CD320	1	34.8328594797242	14.2527565733673	54.3036745706089	245.683556639037	1	73.0815432873021	23.6333443482276
CD33	121.295150381207	87.4398764563984	1	1	1	49.654215493022	1	1
CD36	421.219120691885	301.960614552273	10.9585723390695	9.0051232788985	1	516.261170773027	1	19.4451628815218
CD38	1	1	11.4611264540966	1	1	12.6680668346868	60.5199016196473	16.7262376549034
CD3D	4.95726157499011	1	980.516856829361	599.967734550935	1234.79977292157	62.4257616780707	1	7.61191996932071
CD3E	10.7238428626994	1	664.224562869633	442.306017945205	530.567641010821	1	40.1389432485323	1
CD3EAP	1	1	1	18.7642711988233	1	9.06191551112544	1	44.6359509152851
CD3G	8.6057195010648	1	403.451397763334	256.342484216158	467.707083205715	39.8018703980729	1	1
CD40	21.5590808520244	1	1	1	1	12.6680668346868	1	147.733034857384
CD40LG	1	1	1	59.0192860256521	22.1720867208672	1	1	1
CD5	1	1	30.4666505586398	57.754253737088	106.937123447845	1	1	1
CD6	11.5196717862403	1	61.7846342030867	54.6690970413975	252.850462911409	10.6779188603283	52.2557662737058	15.1093474426808
CD68	217.486801912497	200.028541724168	17.767270288397	13.1975211489278	1	52.3538256600555	1	16.7262376549034
CD69	4.95726157499011	1	136.764283184516	106.878426145363	88.0236511712021	10.6779188603283	58.0377556795214	67.0403223002107
CD7	23.1031526391394	1	459.120285066412	293.574238113628	117.869407035445	1	1347.60021393413	26.8097819073429
CD72	9.61623298293985	1	11.4611264540966	1	1	28.371770803967	1	168.92650615375
CD74	3493.76138540213	734.417858017629	937.615244104644	329.065245301485	714.956820611547	1616.44388569035	525.403261351491	7988.98750196391
CD79A	12.0643947776057	1	13.0843000773395	17.1316341345378	1	1	27.3157894736842	1373.3030588048
CD79B	15.0319593541693	30.4646277144288	13.7032520325203	41.8029368676644	1	10.318622334874	1	911.66827622504
CD82	12.0643947776057	37.0706739142753	1	22.2147714702828	1	24.8805981037464	1	81.1489442667836
CD83	8.9145231499802	1	1	1	1	1	1	36.0751598414092
CD84	49.3088544922565	35.1789286209754	138.123614916984	117.069440193111	18.1232876712329	29.935353893328	1	17.7319211591875
CD86	47.4350575300439	52.0485568830455	1	1	1	82.191604524114	1	17.1025953845782
CD8A	22.5459143391394	1	693.077087279745	43.1323546562218	214.646457885305	42.5714831154584	111.181640421173	1
CD8B	8.9145231499802	22.4583065104502	639.240874542128	22.5088455127171	64.6456211812625	1	1	1
CD9	27.7855437953761	136.847163779158	13.7032520325203	1	20.4825436408978	20.3558377206565	1	1
CD93	136.318799216036	351.973752182758	1	1	1	330.962969261118	1	1
CDA	250.700428846839	184.497123798772	1	1	1	72.8398754888986	1	26.8097819073429
CDAN1	1	1	17.767270288397	1	1	1	1	1
CDC14A	9.8904694167852	1	1	27.7305214501067	1	1	1	1
CDC25B	4.95726157499011	1	49.2914787470269	125.194145710598	112.273955105698	15.5619757688724	126.389053615115	8.98173778395033
CDC42EP2	1	26.1610305958132	1	1	1	27.7155195039689	1	1
CDCA4	1	1	16.0529865125241	4.81606563632893	46.7170863863557	1	40.7298371076679	1
CDCA7L	5.30811649146993	1	1	1	1	12.6680668346868	1	36.4337645721712
CDH23	14.5135135135135	17.8964585022979	1	1	1	1	1	1
CDK14	1	1	1	1	1	1	1	30.8823000435997
CDK2AP1	4.95726157499011	25.9072206032529	1	1	1	46.5858803242157	1	1
CDK5R1	1	1	26.2741280819823	1	1	1	29.8184438040346	1
CDK5RAP1	1	1	1	8.92707094728497	36.366669665768	1	40.1389432485323	1
CDK9	4.95726157499011	1	22.3675213675214	9.06126561870213	46.4285113599804	15.5619757688724	1	16.1894888736994
CDKN1A	1	1	1	1	18.1232876712329	39.9472070304179	1	1
CDKN2A	1	1	20.917144678139	1	17.4430413049198	1	1	1
CDR2	8.6057195010648	1	1	23.5634813204267	1	10.6779188603283	1	1
CEACAM4	38.0661282851257	1	1	1	1	24.8805981037464	1	1
CEBPA	52.4809709311094	23.5149161319374	1	1	16.7908034360788	74.1070220146042	1	1
CELA1	1	1	1	11.9370511807283	1	1	1	1
CENPH	1	1	13.6300899262403	12.1370976723466	1	15.5619757688724	1	15.0718225824609
CENPK	1	1	28.5101698245128	21.1299057858126	22.2152070604209	1	1	11.5984971331065
CENPV	1	1	14.1898280046428	1	1	1	32.5556958030925	1
CEP170	34.7320856926203	24.2498663132687	1	11.7631040792164	1	33.6151242379654	1	1
CEP250	10.0810025426807	25.9575721273834	29.9256206434209	9.2692466716282	1	1	1	1
CEP290	4.21543408360129	1	1	20.3144979564184	1	1	1	34.5323391046412
CEP44	1	19.7339590475655	1	8.1301247771836	18.1232876712329	1	1	1
CEP63	4.95820139328689	1	13.1583503550238	11.8351114543065	1	1	1	1
CEP78	1	1	15.090857851426	16.5400155400155	58.926237589829	12.6680668346868	173.878612754107	1
CEP89	1	1	30.9474216679614	7.86577411603157	1	1	1	14.2569731678863
CERK	16.621794751774	65.9649585368312	16.6818466942667	1	29.5826977633931	24.109632094657	1	1
CERS4	1	1	1	6.40248514316587	1	1	41.1445202729827	30.0816854284347
CERS6	25.4782882843728	1	15.8069177919924	1	1	39.6775741812728	1	1
CES1	164.594920273406	117.417435476296	1	1	46.2336549806467	92.5577708777076	1	1
CFD	264.784133699151	399.117806873216	1	31.5430121529385	1	281.313344604275	1	11.5867157890279
CFH	1	1	26.4065040650407	1	20.4825436408978	1	1	1
CFL2	1	1	1	1	1	1	40.1389432485323	1
CFP	439.164763632135	295.529001330883	18.7910617705665	51.753417551595	14.2865646258503	252.100243535314	27.3157894736842	1
CGRRF1	1	1	10.9585723390695	9.06126561870213	1	1	1	28.491106846559
CHCHD6	1	1	1	6.0673963717442	1	1	86.0255467580669	16.8518800329719
CHD7	1	1	1	18.8545848717131	1	1	29.8184438040346	44.4416970585341
CHEK2	1	1	1	1	1	1	1	17.5085172202493
CHI3L2	1	1	21.7956616381701	10.3923170846248	1	1	1	57.119849986897
CHIC1	1	1	1	1	21.8125208125208	1	1	12.7317190487922
CHML	5.70013160368491	16.8277936055714	1	1	1	37.1931222034151	1	1
CHMP7	1	1	10.4977585289872	36.6677427831617	21.3252032520325	15.5619757688724	1	68.6855228211098
CHN1	1	1	1	13.6679802536899	1	1	1	1
CHN2	28.9471333538361	129.812071211906	1	1	1	61.8924989953128	1	1
CHPF	1	1	1	1	1	1	40.1389432485323	1
CHRNB1	34.5856784571503	1	1	17.6028041572093	16.2998776009792	15.5619757688724	1	1
CHST12	13.6156972909711	1	240.160932779442	29.7758720642477	295.924881403262	17.8372844827586	435.638037408927	32.9954028095702
CHST14	12.0643947776057	1	14.1482065846219	1	36.8728055594829	15.5619757688724	1	12.7317190487922
CHST15	56.8116162342826	42.5412122058051	1	1	1	57.3044615205123	1	12.637108411302
CHST2	1	1	1	6.40248514316587	1	15.5619757688724	109.25324636252	25.5308000112966
CIDEB	24.9536503117121	1	27.4178456504393	4.86249517188103	1	19.053148469093	1	1
CIITA	14.7645286880509	1	1	1	1	21.9866891695608	1	22.196994266213
CIPC	1	1	1	6.0673963717442	1	28.1230618890884	1	1
CISH	4.53281989684166	74.5019117769079	44.6708535869718	103.065174855604	30.8777711838002	33.6151242379654	31.7219662058372	1
CITED4	12.7165614087574	57.8459411261911	1	7.48887158523133	1	1	1	1
CKAP4	74.4604605914565	114.915201458394	1	8.3518600205852	1	85.7280825689221	1	16.1894888736994
CKAP5	35.6452962217436	1	17.8078526287482	1	1	1	32.5556958030925	1
CLDN15	9.42743974380585	1	35.9488575679223	15.5504091830321	1	1	41.1445202729827	1
CLDND1	21.3932894797632	47.9266249866893	31.0774916945656	70.110512466607	1	20.3558377206565	172.244560275079	45.7068700734019
CLEC10A	87.8215997489982	1	1	1	1	28.955867004622	1	12.637108411302
CLEC12A	212.035262853308	208.83494669647	1	1	1	121.009185796347	1	1
CLEC17A	1	1	1	1	1	1	1	21.6135385346479
CLEC1B	5.70013160368491	1	1	1	1	20.9044585987261	1	1
CLEC2D	1	25.9575721273834	76.2422469377413	68.9790691283232	102.468726251597	10.6779188603283	1	16.7262376549034
CLEC4A	140.675899981882	118.16890769087	1	11.5418511490618	1	188.839709901203	31.7219662058372	1
CLEC4D	50.9733895013984	72.7071469272938	1	1	1	62.6401351654237	1	1
CLEC4E	161.739796531779	371.799126734585	1	1	1	181.067896505323	1	14.9440842222687
CLEC7A	240.467991763757	137.358785661019	1	15.2755174875089	20.4825436408978	405.359243864889	1	1
CLECL1	8.91556568728619	26.1610305958132	85.1629893823741	10.4818186128099	17.4430413049198	10.318622334874	1	31.7051762735687
CLIC3	1	1	118.726873886224	6.40248514316587	178.842213121332	1	388.366656342647	11.5867157890279
CLIC4	1	1	1	1	1	59.2280305429582	1	16.8255392552501
CLIP4	10.1091273456003	1	28.6315637589315	1	21.3252032520325	15.5619757688724	1	1
CLK3	14.3205270504566	1	24.1643784866169	8.70712909441233	67.7121591179763	15.5619757688724	1	37.5977443334499
CLMN	47.1548079305601	34.1489194539229	1	1	1	64.2270480937631	1	18.7550513120983
CLN6	5.70854129390715	1	1	8.5312547070342	1	26.1329139147299	68.9573870525669	11.4634250975714
CLN8	16.4685390805668	1	27.350889621707	38.8562133620397	42.0411462417574	10.318622334874	1	88.2329629717092
CLOCK	4.21543408360129	1	17.767270288397	19.7415823960103	42.1377240645533	1	1	16.7262376549034
CLSTN3	1	1	14.2527565733673	1	15.6575984990619	1	28.9642058165548	1
CLU	10.7238428626994	87.6919971078958	1	1	1	295.366211542499	1	48.1787129647103
CLUAP1	14.6054421768708	1	24.6093330387185	46.7794624275856	1	10.318622334874	1	1
CLUH	11.0948919846558	1	16.6818466942667	1	42.6250416250416	12.5548160473285	40.1389432485323	1
CLYBL	4.95726157499011	1	41.645472386099	6.37721137817927	1	1	1	1
CMC1	13.9392769463006	17.201678493892	2031.63454929637	35.1478239584891	60.1399643419743	23.6238912799978	1493.85013316922	16.7262376549034
CMTM2	1	47.9187116098036	1	1	1	19.053148469093	1	1
CMTM5	5.70013160368491	22.9934899269816	1	1	1	72.6807870127425	1	1
CNEP1R1	19.6701142786705	1	1	13.9777431704627	1	12.6680668346868	79.2778864970646	1
CNFN	1	1	1	1	1	1	1	29.5952763185982
CNKSR3	1	1	17.767270288397	1	22.2152070604209	1	1	1
CNP	1	1	1	15.956581186667	13.8205128205128	12.5548160473285	1	11.1230968577907
